local,rooms,price,area,restroom,status,kind,movel
" Águas Livres, Amadora, Lisboa",T2,800,100,1,Renovado,apartamento,arrendar
" Odivelas, Lisboa",T2,650,60,1,Renovado,apartamento,arrendar
" Falagueira-Venda Nova, Amadora, Lisboa",T2,730,98,1,Renovado,apartamento,arrendar
" Avenidas Novas, Lisboa",T2,1500,100,,,apartamento,arrendar
" Ajuda, Lisboa",T2,750,80,1,Novo,apartamento,arrendar
" Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",T2,800,"66,50",,,apartamento,arrendar
" Lumiar, Lisboa",T3,1250,110,2,Renovado,apartamento,arrendar
" Benfica, Lisboa",T2,780,66,,,apartamento,arrendar
" Benfica, Lisboa",T2,800,90,1,Usado,apartamento,arrendar
" Misericórdia, Lisboa",T1,800,45,,,apartamento,arrendar
" Ajuda, Lisboa",T2,650,67,1,Usado,apartamento,arrendar
" Loures, Lisboa",T2,750,75,1,"
                                                                                                        RE/MAX + Grupo Vantagem                                                                                        ",apartamento,arrendar
" Agualva e Mira-Sintra, Sintra, Lisboa",T2,680,80,1,"
                                                                                                        Remax Riviera                                                                                        ",apartamento,arrendar
" Arroios, Lisboa",T1,900,55,,"

",apartamento,arrendar
" Carcavelos e Parede, Cascais, Lisboa",T1,725,55,2,Usado,apartamento,arrendar
" Venteira, Amadora, Lisboa",T1,560,50,,"

",apartamento,arrendar
" Odivelas, Lisboa",T3,1000,100,2,Renovado,apartamento,arrendar
" Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães, Torres Vedras, Lisboa",T2,700,100,2,Usado,apartamento,arrendar
" Algueirão-Mem Martins, Sintra, Lisboa",T2,1100,100,2,Usado,apartamento,arrendar
" Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",T2,650,56,1,Renovado,apartamento,arrendar
" Santa Iria de Azoia, São João da Talha e Bobadela, Loures, Lisboa",T2,1500,45,1,Renovado,apartamento,arrendar
" Santa Iria de Azoia, São João da Talha e Bobadela, Loures, Lisboa",T3,775,90,2,Renovado,apartamento,arrendar
" Lumiar, Lisboa",T2,850,85,,"

",apartamento,arrendar
" Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães, Torres Vedras, Lisboa",T3,900,100,2,Usado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T1,1300,45,1,Renovado,apartamento,arrendar
" Sacavém e Prior Velho, Loures, Lisboa",T3,700,90,1,Usado,apartamento,arrendar
" Avenidas Novas, Lisboa",T0,770,50,1,Usado,apartamento,arrendar
" Venteira, Amadora, Lisboa",T2,700,70,1,Renovado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T2,990,75,2,Renovado,apartamento,arrendar
" Misericórdia, Lisboa",T3,950,90,2,Renovado,apartamento,arrendar
" Estrela, Lisboa",T2,2300,138,2,"

",apartamento,arrendar
" Cacém e São Marcos, Sintra, Lisboa",T2,750,70,1,Renovado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T2,1600,98,2,Usado,apartamento,arrendar
" Belém, Lisboa",T3,1250,110,1,Usado,apartamento,arrendar
" Póvoa de Santa Iria e Forte da Casa, Vila Franca de Xira, Lisboa",T1,1100,30,1,Novo,apartamento,arrendar
" Alverca do Ribatejo e Sobralinho, Vila Franca de Xira, Lisboa",T3,750,130,2,Renovado,apartamento,arrendar
" Lumiar, Lisboa",T4,2980,209,4,Renovado,apartamento,arrendar
" Massamá e Monte Abraão, Sintra, Lisboa",T2,700,80,1,Usado,apartamento,arrendar
" Lumiar, Lisboa",T3,900,182,2,"
                                                                                                        RE/MAX + Grupo Vantagem                                                                                        ",apartamento,arrendar
" Campo de Ourique, Lisboa",T3,1900,160,2,"
                                                                                                        RE/MAX + Grupo Vantagem                                                                                        ",apartamento,arrendar
" Algueirão-Mem Martins, Sintra, Lisboa",T1,600,55,1,Renovado,apartamento,arrendar
" Santa Iria de Azoia, São João da Talha e Bobadela, Loures, Lisboa",T3,700,70,1,Usado,apartamento,arrendar
" Camarate, Unhos e Apelação, Loures, Lisboa",T3,650,82,1,Usado,apartamento,arrendar
" Lumiar, Lisboa",T3,1900,152,2,Renovado,apartamento,arrendar
" Penha de França, Lisboa",T2,650,75,1,Renovado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T1,850,60,2,Renovado,apartamento,arrendar
" Carcavelos e Parede, Cascais, Lisboa",T1,900,60,1,Usado,apartamento,arrendar
" Belém, Lisboa",T1,600,"23,18",1,"

",apartamento,arrendar
" Estrela, Lisboa",T1,800,35,1,"

",apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T1,1050,47,1,Renovado,apartamento,arrendar
" Carcavelos e Parede, Cascais, Lisboa",T2,1100,98,2,Usado,apartamento,arrendar
" Areeiro, Lisboa",T3,1250,110,2,Renovado,apartamento,arrendar
" Agualva e Mira-Sintra, Sintra, Lisboa",T1,590,90,1,Renovado,apartamento,arrendar
" Alcântara, Lisboa",T0,600,42,1,Novo,apartamento,arrendar
" Carcavelos e Parede, Cascais, Lisboa",T1,800,70,1,Renovado,apartamento,arrendar
" Algueirão-Mem Martins, Sintra, Lisboa",T2,2500,90,1,Renovado,apartamento,arrendar
" Avenidas Novas, Lisboa",T1,750,25,1,Renovado,apartamento,arrendar
" Avenidas Novas, Lisboa",T1,750,25,1,Renovado,apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T1,725,50,1,Renovado,apartamento,arrendar
" Queluz e Belas, Sintra, Lisboa",T2,650,85,1,Usado,apartamento,arrendar
" São Domingos de Benfica, Lisboa",T2,750,75,1,"
                                                                                                        Maxgroup                                                                                        ",apartamento,arrendar
" Benfica, Lisboa",T3,800,75,,"

",apartamento,arrendar
" Santo António, Lisboa",T1,700,39,1,Usado,apartamento,arrendar
" Queluz e Belas, Sintra, Lisboa",T3,590,100,1,Renovado,apartamento,arrendar
" Sacavém e Prior Velho, Loures, Lisboa",T3,1300,110,,"

",apartamento,arrendar
" Santa Maria Maior, Lisboa",T0,620,30,1,Renovado,apartamento,arrendar
" Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães, Torres Vedras, Lisboa",T2,750,110,1,Usado,apartamento,arrendar
" Lumiar, Lisboa",T2,850,95,1,Usado,apartamento,arrendar
" Odivelas, Lisboa",T2,700,70,,"

",apartamento,arrendar
" Queluz e Belas, Sintra, Lisboa",T2,630,65,1,Usado,apartamento,arrendar
" Campolide, Lisboa",T0,490,28,1,Renovado,apartamento,arrendar
" Lumiar, Lisboa",T2,900,75,1,Usado,apartamento,arrendar
" Santa Clara, Lisboa",T1,750,80,1,Usado,apartamento,arrendar
" Santo António, Lisboa",T2,800,50,1,"
                                            Anúncio particular                                    ",apartamento,arrendar
" Santa Maria Maior, Lisboa",T0,650,40,1,Usado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T0,650,40,1,Usado,apartamento,arrendar
" Sacavém e Prior Velho, Loures, Lisboa",T3,800,77,1,Usado,apartamento,arrendar
" São Vicente, Lisboa",T2,950,60,2,Novo,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T2,1100,120,1,Usado,apartamento,arrendar
" Odivelas, Lisboa",T1,525,50,1,Usado,apartamento,arrendar
" Areeiro, Lisboa",T1,850,65,1,Usado,apartamento,arrendar
" Camarate, Unhos e Apelação, Loures, Lisboa",T1,480,75,1,Usado,apartamento,arrendar
" Falagueira-Venda Nova, Amadora, Lisboa",T1,650,40,1,Renovado,apartamento,arrendar
" Misericórdia, Lisboa",T3,2200,200,2,Usado,apartamento,arrendar
" Carcavelos e Parede, Cascais, Lisboa",T0,850,130,1,Usado,apartamento,arrendar
" Carcavelos e Parede, Cascais, Lisboa",T1,850,80,1,Renovado,apartamento,arrendar
" Areeiro, Lisboa",T1,850,57,1,Usado,apartamento,arrendar
" Alvalade, Lisboa",T2,800,65,1,Usado,apartamento,arrendar
" Loures, Lisboa",T2,750,80,1,Renovado,apartamento,arrendar
" Odivelas, Lisboa",T3,1100,94,2,Renovado,apartamento,arrendar
" Campo de Ourique, Lisboa",T1,1200,60,1,Usado,apartamento,arrendar
" Avenidas Novas, Lisboa",T1,575,45,,"

",apartamento,arrendar
" Lumiar, Lisboa",T3,1000,120,,"

",apartamento,arrendar
" Póvoa de Santa Iria e Forte da Casa, Vila Franca de Xira, Lisboa",T2,650,87,1,Renovado,apartamento,arrendar
" Lumiar, Lisboa",T1,1200,70,1,Renovado,apartamento,arrendar
" Olivais, Lisboa",T3,1000,90,2,Renovado,apartamento,arrendar
" Avenidas Novas, Lisboa",T2,1100,75,1,Renovado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T1,1500,150,1,Renovado,apartamento,arrendar
" Marvila, Lisboa",T2,1000,90,1,Renovado,apartamento,arrendar
" Benfica, Lisboa",T3,850,120,1,Renovado,apartamento,arrendar
" Alcântara, Lisboa",T1,700,65,1,Renovado,apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T1,700,50,1,Renovado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T1,850,50,2,Renovado,apartamento,arrendar
" Campolide, Lisboa",T1,1950,60,1,Usado,apartamento,arrendar
" Marvila, Lisboa",T3,275000,100,2,Usado,apartamento,arrendar
" Odivelas, Lisboa",T3,800,96,1,"

",apartamento,arrendar
" Parque das Nações, Lisboa",T2,1350,90,2,Usado,apartamento,arrendar
" Parque das Nações, Lisboa",T4,2200,150,2,Renovado,apartamento,arrendar
" Benfica, Lisboa",T1,650,90,1,Renovado,apartamento,arrendar
" Odivelas, Lisboa",T2,1100,110,,"

",apartamento,arrendar
" Loures, Lisboa",T2,800,60,1,Renovado,apartamento,arrendar
" Campo de Ourique, Lisboa",T1,750,50,1,Renovado,apartamento,arrendar
" Venteira, Amadora, Lisboa",T4,1000,130,,"

",apartamento,arrendar
" Misericórdia, Lisboa",T2,1250,75,2,Renovado,apartamento,arrendar
" Carcavelos e Parede, Cascais, Lisboa",T3,1200,95,2,Renovado,apartamento,arrendar
" Lumiar, Lisboa",T1,900,75,1,Renovado,apartamento,arrendar
" Ajuda, Lisboa",T2,800,65,1,Usado,apartamento,arrendar
" Campo de Ourique, Lisboa",T1,825,60,1,Renovado,apartamento,arrendar
" São Domingos de Benfica, Lisboa",T1,650,45,1,Usado,apartamento,arrendar
" Santo António, Lisboa",T2,850,75,1,Renovado,apartamento,arrendar
" Lumiar, Lisboa",T1,950,70,1,Renovado,apartamento,arrendar
" Benfica, Lisboa",T0,480,35,1,Renovado,apartamento,arrendar
" Avenidas Novas, Lisboa",T2,950,85,1,Renovado,apartamento,arrendar
" Benfica, Lisboa",T1,850,90,1,Renovado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T2,900,75,1,Renovado,apartamento,arrendar
" São Vicente, Lisboa",T2,850,75,1,Renovado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T3,1590,150,2,Renovado,apartamento,arrendar
" Marvila, Lisboa",T3,1300,112,2,Usado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T0,720,40,1,Renovado,apartamento,arrendar
" Campo de Ourique, Lisboa",T1,550,45,1,Usado,apartamento,arrendar
" Belém, Lisboa",T2,2100,100,2,Novo,apartamento,arrendar
" Estrela, Lisboa",T3,1700,90,2,Usado,apartamento,arrendar
" Campolide, Lisboa",T3,1400,110,2,Renovado,apartamento,arrendar
" Santo António, Lisboa",T1,700,45,1,Usado,apartamento,arrendar
" Santo António, Lisboa",T0,600,35,1,Usado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T1,850,60,1,Renovado,apartamento,arrendar
" Moscavide e Portela, Loures, Lisboa",T1,750,40,1,Renovado,apartamento,arrendar
" Falagueira-Venda Nova, Amadora, Lisboa",T1,550,92,1,Renovado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T1,1200,60,1,Usado,apartamento,arrendar
" Benfica, Lisboa",T1,700,25,1,Novo,apartamento,arrendar
" Ramada e Caneças, Odivelas, Lisboa",T2,850,"87,65",,,apartamento,arrendar
" Póvoa de Santa Iria e Forte da Casa, Vila Franca de Xira, Lisboa",T2,650,80,1,"

",apartamento,arrendar
" Campo de Ourique, Lisboa",T0,850,35,1,"

",apartamento,arrendar
" Penha de França, Lisboa",T2,700,75,,,apartamento,arrendar
" Avenidas Novas, Lisboa",T0,650,20,1,"

",apartamento,arrendar
" São Domingos de Benfica, Lisboa",T2,800,66,1,"
                                                                                                        RE/MAX + Grupo Vantagem                                                                                        ",apartamento,arrendar
" Santo António, Lisboa",T0,600,40,,"

",apartamento,arrendar
" Loures, Lisboa",T2,700,70,1,"

",apartamento,arrendar
" Avenidas Novas, Lisboa",T1,1100,42,,,apartamento,arrendar
" Mafra, Lisboa",T2,850,70,1,Renovado,apartamento,arrendar
" Póvoa de Santa Iria e Forte da Casa, Vila Franca de Xira, Lisboa",T2,700,105,2,"

",apartamento,arrendar
" Ericeira, Mafra, Lisboa",T1,790,43,1,Usado,apartamento,arrendar
" Massamá e Monte Abraão, Sintra, Lisboa",T3,850,150,,"

",apartamento,arrendar
" Arroios, Lisboa",T4,1200,140,2,"

",apartamento,arrendar
" Póvoa de Santo Adrião e Olival Basto, Odivelas, Lisboa",T2,700,60,,"

",apartamento,arrendar
" Águas Livres, Amadora, Lisboa",T2,750,75,,,apartamento,arrendar
" Santa Maria Maior, Lisboa",T2,710,70,1,"

",apartamento,arrendar
" Massamá e Monte Abraão, Sintra, Lisboa",T1,590,50,1,Renovado,apartamento,arrendar
" Santo António, Lisboa",T2,1500,114,,"

",apartamento,arrendar
" Ajuda, Lisboa",T0,525,30,1,Novo,apartamento,arrendar
" Avenidas Novas, Lisboa",T0,1600,90,1,Renovado,apartamento,arrendar
" Avenidas Novas, Lisboa",T4,1800,150,,"

",apartamento,arrendar
" Belém, Lisboa",T3,1450,120,,"
",apartamento,arrendar
" Avenidas Novas, Lisboa",T1,2100,110,1,Usado,apartamento,arrendar
" Benfica, Lisboa",T2,1400,110,1,"

",apartamento,arrendar
" Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",T2,850,70,,,apartamento,arrendar
" Santa Maria Maior, Lisboa",T2,950,75,2,Renovado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T2,950,75,2,Renovado,apartamento,arrendar
" Carcavelos e Parede, Cascais, Lisboa",T1,900,60,1,Usado,apartamento,arrendar
" Santa Iria de Azoia, São João da Talha e Bobadela, Loures, Lisboa",T2,700,80,1,Usado,apartamento,arrendar
" Avenidas Novas, Lisboa",T3,1500,110,,,apartamento,arrendar
" Sacavém e Prior Velho, Loures, Lisboa",T3,1650,147,2,Renovado,apartamento,arrendar
" Penha de França, Lisboa",T2,850,"46,89",1,"

",apartamento,arrendar
" Queluz e Belas, Sintra, Lisboa",T2,600,85,1,Usado,apartamento,arrendar
" Odivelas, Lisboa",T5,980,110,2,Renovado,apartamento,arrendar
" Carcavelos e Parede, Cascais, Lisboa",T2,980,95,1,Renovado,apartamento,arrendar
" Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim), Sintra, Lisboa",T3,2200,130,4,"

",apartamento,arrendar
" Misericórdia, Lisboa",T0,750,40,1,Renovado,apartamento,arrendar
" Águas Livres, Amadora, Lisboa",T3,700,100,2,"

",apartamento,arrendar
" Algueirão-Mem Martins, Sintra, Lisboa",T3,750,"91,95",1,Renovado,apartamento,arrendar
" Alvalade, Lisboa",T1,865,56,1,Usado,apartamento,arrendar
" São Domingos de Benfica, Lisboa",T1,850,50,1,Usado,apartamento,arrendar
" Benfica, Lisboa",T1,800,70,1,Usado,apartamento,arrendar
" Estrela, Lisboa",T2,1000,68,,,apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T1,725,35,1,Renovado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T2,950,75,2,Renovado,apartamento,arrendar
" Santo António, Lisboa",T1,850,40,1,Renovado,apartamento,arrendar
" Estrela, Lisboa",T1,800,40,1,"

",apartamento,arrendar
" Estrela, Lisboa",T1,850,40,1,"

",apartamento,arrendar
" Santo António, Lisboa",T1,850,50,1,"

",apartamento,arrendar
" Santo António, Lisboa",T1,750,50,1,"

",apartamento,arrendar
" Marvila, Lisboa",T1,1200,60,1,Novo,apartamento,arrendar
" Venteira, Amadora, Lisboa",T2,750,68,1,Renovado,apartamento,arrendar
" Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",T0,850,80,,"

",apartamento,arrendar
" São Domingos de Benfica, Lisboa",T4,1450,160,3,Renovado,apartamento,arrendar
" Venteira, Amadora, Lisboa",T2,650,65,,,apartamento,arrendar
" Alhandra, São João dos Montes e Calhandriz, Vila Franca de Xira, Lisboa",T2,1050,130,2,Usado,apartamento,arrendar
" Encosta do Sol, Amadora, Lisboa",T2,700,"85,46",1,Usado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T2,950,75,2,Renovado,apartamento,arrendar
" Avenidas Novas, Lisboa",T2,1500,90,,"

",apartamento,arrendar
" Penha de França, Lisboa",T4,1500,120,,"

",apartamento,arrendar
" Santo António, Lisboa",T1,2029,"75,28",1,Novo,apartamento,arrendar
" Santo António, Lisboa",T1,1554,"62,50",1,Novo,apartamento,arrendar
" Santo António, Lisboa",T0,1129,47,1,Novo,apartamento,arrendar
" Santa Maria Maior, Lisboa",T1,550,35,,"

",apartamento,arrendar
" Alvalade, Lisboa",T3,1650,140,2,Usado,apartamento,arrendar
" Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",T0,750,50,1,Renovado,apartamento,arrendar
" São Domingos de Benfica, Lisboa",T3,1100,100,,"

",apartamento,arrendar
" Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães, Torres Vedras, Lisboa",T3,630,118,1,Usado,apartamento,arrendar
" Falagueira-Venda Nova, Amadora, Lisboa",T3,1100,90,1,Novo,apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T2,1050,98,2,Usado,apartamento,arrendar
" Beato, Lisboa",T3,1250,96,2,Renovado,apartamento,arrendar
" Carcavelos e Parede, Cascais, Lisboa",T2,1500,120,3,Usado,apartamento,arrendar
" Areeiro, Lisboa",T2,950,55,1,Renovado,apartamento,arrendar
" Odivelas, Lisboa",T1,670,50,1,Renovado,apartamento,arrendar
" Loures, Lisboa",T1,600,60,1,Usado,apartamento,arrendar
" Rio de Mouro, Sintra, Lisboa",T1,600,51,1,Usado,apartamento,arrendar
" Campolide, Lisboa",T4,4000,220,4,"
",apartamento,arrendar
" Avenidas Novas, Lisboa",T1,1100,75,1,Renovado,apartamento,arrendar
" Avenidas Novas, Lisboa",T4,2150,130,2,Renovado,apartamento,arrendar
" Penha de França, Lisboa",T0,550,25,,"

",apartamento,arrendar
" Avenidas Novas, Lisboa",T1,1726,109,2,Usado,apartamento,arrendar
" São Domingos de Benfica, Lisboa",T2,1550,95,2,Usado,apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T2,950,75,1,Renovado,apartamento,arrendar
" Santo António, Lisboa",T1,850,50,1,"

",apartamento,arrendar
" Cacém e São Marcos, Sintra, Lisboa",T2,750,72,1,Renovado,apartamento,arrendar
" Benfica, Lisboa",T2,1000,75,1,Renovado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T1,850,85,1,Renovado,apartamento,arrendar
" Santo António, Lisboa",T2,950,74,1,Usado,apartamento,arrendar
" Carnide, Lisboa",T2,800,75,1,Renovado,apartamento,arrendar
" Sacavém e Prior Velho, Loures, Lisboa",T2,700,80,1,Usado,apartamento,arrendar
" Areeiro, Lisboa",T4,1400,100,1,Usado,apartamento,arrendar
" Parque das Nações, Lisboa",T2,1650,90,2,Renovado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T2,950,75,2,Usado,apartamento,arrendar
" Alvalade, Lisboa",T4,2200,178,2,Renovado,apartamento,arrendar
" Misericórdia, Lisboa",T3,550,70,1,Para recuperar,apartamento,arrendar
" Algueirão-Mem Martins, Sintra, Lisboa",T2,600,75,1,Usado,apartamento,arrendar
" Santa Clara, Lisboa",T2,900,70,,,apartamento,arrendar
" Penha de França, Lisboa",T2,1100,150,2,"

",apartamento,arrendar
